"loss","train_steps_per_hour","round_num","validation/sparse_categorical_accuracy","train_step_time_in_seconds","validation/validation_time_in_seconds","validation/loss","sparse_categorical_accuracy"
"","",0.0,0.004400965292006731,"",59.0692036151886,4.137059688568115,""
3.688812494277954,62.35786329334185,1,0.130815789103508,57.73129177093506,52.04800820350647,3.7980875968933105,0.07548356056213379
2.5355751514434814,85.22984161941986,2,0.44167107343673706,42.23872685432434,56.575565338134766,2.524864435195923,0.3749253749847412
1.339019775390625,92.84704946515942,3,0.5199334025382996,38.77344536781311,67.924889087677,1.9083157777786255,0.6556711792945862
1.0482375621795654,48.33514548181542,4,0.5730289220809937,74.47996616363525,111.9938154220581,1.6568607091903687,0.7183349132537842
0.8071791529655457,37.11710147873633,5,0.6129602789878845,96.99033212661743,117.87473392486572,1.4637783765792847,0.7749871015548706
0.8302581310272217,35.71589747769293,6,0.6366170644760132,100.7954511642456,117.13400530815125,1.3682388067245483,0.7781411409378052
0.5296543836593628,30.2147110248818,7,0.651884913444519,119.1472589969635,115.73541307449341,1.3654305934906006,0.849082350730896
0.6007689833641052,29.838441600546812,8,0.6696565747261047,120.64973258972168,131.3378255367279,1.2588151693344116,0.8282146453857422
0.5756333470344543,19.818017650058145,9,0.6852986812591553,181.65288090705872,165.4856128692627,1.1670247316360474,0.8373871445655823
0.5312690734863281,19.307002546996014,10,0.6961656212806702,186.46084451675415,176.50121641159058,1.1187583208084106,0.8494364023208618
0.4922736883163452,18.06872923538072,11,0.7095104455947876,199.23924660682678,175.62991881370544,1.0746519565582275,0.8572883009910583
0.49421292543411255,17.621150334467753,12,0.7161054611206055,204.29994249343872,174.5780816078186,1.0143834352493286,0.8575132489204407
0.49555155634880066,16.701640741611396,13,0.7108784914016724,215.5476851463318,189.17109489440918,1.0688979625701904,0.8535696268081665
0.398781418800354,15.580759682710012,14,0.7220551371574402,231.05420231819153,189.20096898078918,1.0331519842147827,0.8830966353416443
0.42630547285079956,14.956298742680616,15,0.7146857976913452,240.7012631893158,191.92125368118286,1.0628697872161865,0.8764306902885437
0.4662887752056122,16.874009160066453,16,0.7385877966880798,213.34586024284363,183.07921504974365,0.945142388343811,0.8638831973075867
0.45625874400138855,17.74159090607789,17,0.7331414818763733,202.91303181648254,174.0468316078186,0.9639418125152588,0.8674291372299194
0.4206194579601288,18.629784223083004,18,0.7505000829696655,193.2389531135559,175.58042788505554,0.8982488512992859,0.8765260577201843
0.3170325458049774,16.57753256558643,19,0.7429242730140686,217.16138911247253,170.20027804374695,0.9895268082618713,0.9057773351669312
0.35606008768081665,22.135061335193637,20,0.7420724630355835,162.63790488243103,174.08569812774658,0.9666821360588074,0.8947038054466248
0.3586604595184326,16.213936286889844,21,0.7511841058731079,222.03121662139893,174.4151542186737,0.902893602848053,0.8929625153541565
0.37302058935165405,16.574776686813106,22,0.7538943886756897,217.19749641418457,175.74029541015625,0.9094027876853943,0.890004575252533
0.34077075123786926,21.00852017655645,23,0.7504742741584778,171.35904717445374,180.58460688591003,0.8968854546546936,0.8987424969673157
0.37985098361968994,16.65467704850759,24,0.7569918632507324,216.15549731254578,186.1226122379303,0.8615196347236633,0.8868940472602844
0.3846333622932434,14.955368319079566,25,0.7631738781929016,240.7162380218506,187.86219930648804,0.8784570097923279,0.8865393400192261
