"round_num","stat/num_examples","eval/loss","round_time_in_seconds","eval/mean_squared_error","validation/eval/mean_absolute_error","validation/eval/mean_squared_error","validation/eval/loss","mean_absolute_error","validation/stat/num_examples","mean_squared_error","eval/mean_absolute_error","validation/validation_time_in_seconds","loss"
0.0,"","","","",0.4944486916065216,0.2628695070743561,0.2628695070743561,"",77483.0,"","",8.538912296295166,""
1.0,"","",12.096765518188477,"",0.1047702506184578,0.021389251574873924,0.021389251574873924,0.1991221010684967,77483.0,0.06261619925498962,"",7.510525465011597,0.06261619925498962
2.0,"","",1.7517170906066895,"",0.08250201493501663,0.01881439983844757,0.01881439983844757,0.09294801950454712,77483.0,0.020184174180030823,"",7.510201692581177,0.020184174180030823
3.0,"","",1.7704215049743652,"",0.07375247031450272,0.01807514950633049,0.01807514950633049,0.07874349504709244,77483.0,0.019039403647184372,"",7.649866104125977,0.019039403647184372
4.0,"","",1.8687260150909424,"",0.06534405797719955,0.01771273836493492,0.01771273836493492,0.0645800307393074,77483.0,0.014294936321675777,"",7.590619325637817,0.014294936321675777
5.0,"","",1.8174896240234375,"",0.06362072378396988,0.017408519983291626,0.017408519983291626,0.06402081996202469,77483.0,0.017297623679041862,"",7.511932134628296,0.017297623679041862
6.0,"","",1.756721019744873,"",0.06046869605779648,0.017400993034243584,0.017400993034243584,0.05842829868197441,77483.0,0.014765285886824131,"",7.580598831176758,0.014765285886824131
7.0,"","",1.8189268112182617,"",0.05935341864824295,0.017279455438256264,0.017279455438256264,0.058493487536907196,77483.0,0.016079189255833626,"",7.714688539505005,0.016079189255833626
8.0,"","",1.8133046627044678,"",0.058241188526153564,0.01717883162200451,0.01717883162200451,0.05842197686433792,77483.0,0.017006343230605125,"",7.5741822719573975,0.017006343230605125
9.0,"","",1.8449852466583252,"",0.056135378777980804,0.017209835350513458,0.017209835350513458,0.054530687630176544,77483.0,0.015099840238690376,"",7.469571590423584,0.015099840238690376
10.0,"","",1.7252051830291748,"",0.055777546018362045,0.01715683937072754,0.01715683937072754,0.055502552539110184,77483.0,0.01668618805706501,"",7.578303575515747,0.01668618805706501
11.0,"","",1.9160642623901367,"",0.05756097659468651,0.01741190254688263,0.01741190254688263,0.059672385454177856,77483.0,0.019870270043611526,"",7.5788984298706055,0.019870270043611526
12.0,"","",1.7914912700653076,"",0.05649309977889061,0.01718483306467533,0.01718483306467533,0.057060644030570984,77483.0,0.017540795728564262,"",7.531172513961792,0.017540795728564262
13.0,"","",1.7848877906799316,"",0.05477648228406906,0.017167814075946808,0.017167814075946808,0.05454059690237045,77483.0,0.016314787790179253,"",7.682934761047363,0.016314787790179253
14.0,"","",1.915921926498413,"",0.0545155368745327,0.017058834433555603,0.017058834433555603,0.05416640639305115,77483.0,0.016803059726953506,"",7.5958545207977295,0.016803059726953506
15.0,"","",1.923156976699829,"",0.052339546382427216,0.017066264525055885,0.017066264525055885,0.04985077306628227,77483.0,0.014481662772595882,"",7.478349685668945,0.014481662772595882
16.0,"","",1.7412049770355225,"",0.05203763395547867,0.016977418214082718,0.016977418214082718,0.04986307770013809,77483.0,0.015183902345597744,"",7.6515655517578125,0.015183902345597744
