"round_num","validation/eval/loss","validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","loss","validation/validation_time_in_seconds","sparse_categorical_accuracy","eval/sparse_categorical_accuracy","eval/loss","stat/num_examples","round_time_in_seconds"
0.0,4.6106672286987305,0.009999999776482582,10000.0,"",20.430229425430298,"","","","",""
1.0,4.661174774169922,0.009999999776482582,10000.0,4.190056324005127,22.949673414230347,0.08550000190734863,"","","",543.9455680847168
2.0,4.688032150268555,0.009999999776482582,10000.0,4.138587951660156,11.964386463165283,0.09449999779462814,"","","",14.621694803237915
3.0,4.705714225769043,0.009999999776482582,10000.0,3.946016550064087,13.215465307235718,0.10300000011920929,"","","",14.688681840896606
4.0,4.719027519226074,0.009999999776482582,10000.0,3.866079568862915,12.982957124710083,0.10999999940395355,"","","",13.953667163848877
5.0,4.70999813079834,0.015399999916553497,10000.0,3.879976749420166,12.785703659057617,0.10999999940395355,"","","",14.370683431625366
6.0,4.632347106933594,0.012199999764561653,10000.0,3.939002275466919,11.627269268035889,0.10849999636411667,"","","",14.386301755905151
7.0,4.707815170288086,0.012199999764561653,10000.0,3.856304407119751,11.377369403839111,0.10949999839067459,"","","",15.396116256713867
8.0,4.621052265167236,0.017899999395012856,10000.0,3.7931084632873535,11.800925493240356,0.12349999696016312,"","","",14.362415075302124
9.0,4.71657133102417,0.010700000450015068,10000.0,3.8202297687530518,14.12082839012146,0.10750000178813934,"","","",15.816645622253418
10.0,4.739661693572998,0.010099999606609344,10000.0,3.8805620670318604,15.914867639541626,0.11299999803304672,"","","",15.451566696166992
11.0,4.699689865112305,0.01769999973475933,10000.0,3.8367819786071777,17.52630925178528,0.09849999845027924,"","","",18.328169345855713
12.0,4.733646392822266,0.015300000086426735,10000.0,3.709576368331909,12.124450206756592,0.12549999356269836,"","","",16.676604986190796
13.0,4.520266056060791,0.016499999910593033,10000.0,3.725712776184082,11.817156314849854,0.13600000739097595,"","","",15.111220121383667
14.0,4.571302890777588,0.01759999990463257,10000.0,3.8151590824127197,13.985531568527222,0.09149999916553497,"","","",16.507216453552246
15.0,4.609715461730957,0.016899999231100082,10000.0,3.8196499347686768,22.721170663833618,0.11900000274181366,"","","",24.37838101387024
16.0,4.5294189453125,0.0210999995470047,10000.0,3.822176694869995,31.57229518890381,0.10400000214576721,"","","",18.04757332801819
17.0,4.620619297027588,0.01810000091791153,10000.0,3.702350616455078,19.209099769592285,0.12049999833106995,"","","",15.864679336547852
18.0,4.630349159240723,0.015399999916553497,10000.0,3.8402485847473145,15.100411415100098,0.1080000028014183,"","","",31.226548433303833
19.0,4.553468704223633,0.01979999989271164,10000.0,3.769045352935791,23.57945942878723,0.1080000028014183,"","","",22.449233055114746
20.0,4.659451484680176,0.014700000174343586,10000.0,3.6939537525177,32.36464190483093,0.1185000017285347,"","","",18.715765476226807
21.0,4.652369976043701,0.0203000009059906,10000.0,3.8530335426330566,16.241601943969727,0.10700000077486038,"","","",15.288312673568726
22.0,4.6589131355285645,0.014399999752640724,10000.0,3.7197463512420654,19.885977029800415,0.11900000274181366,"","","",25.698631763458252
23.0,4.649472713470459,0.01489999983459711,10000.0,3.7267746925354004,31.703927040100098,0.11349999904632568,"","","",18.743711233139038
